"id","imdbID","r1","r2","r3"
"1962","tt0074256","tt0111001","tt0076054","tt0101605"
"1963","tt0090859","tt0089880","tt0112401","tt0108358"
"1964","tt0104006","tt0084707","tt0118972","tt0067309"
"1965","tt0087909","tt0073582","tt0076786","tt0120004"
"1966","tt0112750","tt0237534","tt0330802","tt0497539"
"1967","tt0251433","tt0119013","tt0120724","tt0103285"
"1968","tt0085959","tt0071853","tt0079470","tt0081633"
"1969","tt0065207","tt0065938","tt0065134","tt0085678"
"1970","tt0088272","tt0120662","tt0114746","tt0113690"
"1971","tt0102945","tt0124595","tt0098524","tt0094035"
"1972","tt0110759","tt0116531","tt0116707","tt0218967"
"1973","tt0100514","tt0118548","tt0091187","tt0309377"
"1974","tt0089346","tt1320239","tt0109254","tt0080455"
"1975","tt0094138","tt0096328","tt0421206","tt0116508"
"1976","tt0100928","tt0080472","tt0083943","tt0112579"
"1977","tt0091251","tt0110882","tt0110081","tt0114671"
"1978","tt0102749","tt0119311","tt0104073","tt0091875"
"1979","tt0210070","tt0411267","tt0112288","tt0110148"
"1980","tt0079576","tt0069704","tt0120857","tt0088760"
"1981","tt0105691","tt0094082","tt0116260","tt0113451"
"1982","tt0110169","tt0119207","tt0113228","tt0112302"
"1983","tt0088318","tt0082206","tt0081182","tt0090557"
"1984","tt0045205","tt0056195","tt0039302","tt0040427"
"1985","tt0102768","tt0096463","tt0094746","tt0111742"
"1986","tt0031593","tt0028597","tt0050105","tt0036872"
"1987","tt0067217","tt0057840","tt0067589","tt0115836"
"1988","tt0068732","tt0067411","tt0110907","tt0108122"
"1989","tt0083906","tt0096294","tt0080408","tt0069995"
"1990","tt0104695","tt0116275","tt0112346","tt0113347"
"1991","tt0061809","tt0047885","tt0051459","tt0047162"
"1992","tt0058962","tt0106455","tt0092783","tt0044557"
"1993","tt0035575","tt0029870","tt0033021","tt0053571"
"1994","tt0107692","tt0216651","tt0328832","tt0098692"
"1995","tt0056291","tt0060268","tt0109579","tt0104779"
"1996","tt0033532","tt0026714","tt0040705","tt0029440"
"1997","tt0313443","tt0112857","tt0102592","tt0120776"
"1998","tt0332379","tt1704573","tt0408524","tt0106677"
"1999","tt0380275","tt0096328","tt0303297","tt0308672"
"2000","tt0340377","tt1606392","tt1895587","tt0857191"
