"id","imdbID","Title","Year","imdbRating","imdbVotes","Rated","Runtime","genres","r1","r2","r3"
"220","tt0110116","Immortal Beloved","1994",7.5,"18406","R","121 min","Drama|Romance","tt0109771","tt0103919","tt0091954"
"221","tt0110006","Heavy Weights","1995",6.7,"18367","PG","100 min","Children|Comedy","tt0280590","tt0111070","tt0112435"
"222","tt0113360","The Hunted","1995",5.9,"3622","R","110 min","Action","tt0112740","tt0114069","tt0107096"
"223","tt0110099","I.Q.","1994",6.2,"19608","PG","100 min","Comedy|Romance","tt0093886","tt0104926","tt2380331"
"224","tt0110148","Interview with the Vampire: The Vampire Chronicles","1994",7.6,"235045","R","123 min","Drama|Horror","tt1531901","tt0120710","tt0087075"
"225","tt0113463","Jefferson in Paris","1995",5.7,"2397","PG-13","139 min","Drama","tt0384686","tt0117791","tt0200669"
"226","tt0110189","The Jerky Boys","1995",4.6,"2101","R","82 min","Comedy","tt0119229","tt0071521","tt1389096"
"227","tt0110216","Junior","1994",4.5,"52386","PG-13","109 min","Comedy|Sci-Fi","tt0106673","tt0465624","tt0119109"
"228","tt0113501","Just Cause","1995",6.4,"19210","R","102 min","Mystery|Thriller","tt0107969","tt0104802","tt0398712"
"229","tt0113538","A Kid in King Arthur's Court","1995",4.7,"4378","PG","89 min","Adventure|Children|Comedy|Fantasy|Romance","tt0093493","tt0116151","tt0108255"
"230","tt0113552","Kiss of Death","1995",5.9,"14023","R","101 min","Crime|Drama|Thriller","tt0118966","tt0264935","tt0119094"
"231","tt0076759","Star Wars: Episode IV - A New Hope","1977",8.7,"886194","PG","121 min","Action|Adventure|Sci-Fi","tt0080684","tt0086190","tt0120915"
"232","tt0110367","Little Women","1994",7.3,"35696","PG","115 min","Drama","tt0472071","tt0119843","tt0087751"
"233","tt0113670","A Little Princess","1995",7.7,"24651","G","97 min","Children|Drama","tt0304141","tt0108071","tt0119223"
"234","tt0110296","Ladybird Ladybird","1994",7.5,"2314","R","101 min","Drama","tt0151691","tt0212826","tt0099768"
"235","tt0103994","Like Water for Chocolate","1992",7.2,"13218","R","105 min","Drama|Fantasy|Romance","tt0114887","tt0114885","tt0113627"
"236","tt0110322","Legends of the Fall","1994",7.5,"109764","R","133 min","Drama|Romance|War|Western","tt0097441","tt0090583","tt0758752"
"237","tt0110443","Major Payne","1995",6.1,"21323","PG-13","95 min","Comedy","tt0117102","tt0098442","tt0106701"
"238","tt0110365","Little Odessa","1994",6.8,"5500","R","98 min","Crime|Drama","tt0138946","tt0498399","tt1103275"
"239","tt0107566","Mi vida loca","1993",6.6,"1465","R","92 min","Drama","tt0116442","tt0113101","tt0173390"
"240","tt0110391","Love Affair","1994",5.9,"3701","PG-13","108 min","Drama|Romance","tt0119896","tt0112346","tt0094884"
"241","tt0113691","Losing Isaiah","1995",6.4,"4251","R","111 min","Drama","tt0119305","tt0103859","tt0107286"
"242","tt0110428","The Madness of King George","1994",7.3,"11875","PG-13","104 min","Comedy|Drama","tt0115988","tt0120772","tt0210616"
"243","tt0109836","Mary Shelley's Frankenstein","1994",6.4,"41834","R","123 min","Drama|Horror|Sci-Fi","tt0105130","tt0101669","tt0107616"
"244","tt0113755","Man of the House","1995",4.9,"6336","PG","96 min","Comedy","tt0155753","tt0100201","tt0112302"
"245","tt0110538","Mixed Nuts","1994",5.3,"7883","PG-13","97 min","Comedy","tt0108160","tt0117038","tt0128853"
"246","tt0110516","Milk Money","1994",5.4,"9005","PG-13","110 min","Comedy|Romance","tt0117104","tt0100140","tt0107478"
"247","tt0110527","Miracle on 34th Street","1994",6.4,"21000","PG","114 min","Drama","tt0119137","tt0109813","tt0104187"
"248","tt0113808","Miami Rhapsody","1995",5.3,"2594","PG-13","95 min","Comedy","tt0458352","tt1535438","tt0822832"
"249","tt0113896","My Family","1995",7.3,"2972","R","128 min","Drama","tt0123324","tt0085482","tt0445935"
"250","tt0113870","Murder in the First","1995",7.3,"21325","R","122 min","Drama|Thriller","tt0105810","tt0208874","tt0110413"
"251","tt0110684","Nobody's Fool","1994",7.4,"14777","R","110 min","Comedy|Drama|Romance","tt0119594","tt0101453","tt0099165"
"252","tt0110638","Nell","1994",6.5,"22257","PG-13","112 min","Drama","tt0095243","tt0278435","tt0109297"
"253","tt0113967","New Jersey Drive","1995",6.7,"2077","R","98 min","Crime|Drama","tt0104693","tt0186045","tt0113277"
"254","tt0110632","Natural Born Killers","1994",7.3,"169141","R","118 min","Action|Crime|Thriller","tt0120399","tt0094291","tt1615065"
"255","tt0110737","Only You","1994",6.5,"15126","PG","115 min","Comedy|Romance","tt0093565","tt0115725","tt0057581"
"256","tt0110729","Once Were Warriors","1994",8,"24951","R","102 min","Crime|Drama","tt0117107","tt0119051","tt0164334"
"257","tt0114151","Poison Ivy II","1996",4.4,"4418","R","106 min","Drama|Thriller","tt0479537","tt0116260","tt0116731"
"258","tt0114069","Outbreak","1995",6.6,"89723","R","127 min","Action|Drama|Sci-Fi|Thriller","tt0107206","tt0082096","tt0118571"
"259","tt0110413","Léon: The Professional","1994",8.6,"701626","R","110 min","Action|Crime|Drama|Thriller","tt2404311","tt0095250","tt0100263"
"260","tt0114113","The Perez Family","1995",6.1,"1731","R","113 min","Comedy|Romance","tt0265343","tt0808399","tt0102456"
"261","tt0110912","Pulp Fiction","1994",8.9,"1282364","R","154 min","Comedy|Crime|Drama|Thriller","tt0105236","tt3460252","tt0119396"
"262","tt0105652","Pushing Hands","1992",7.3,"2410","N/A","105 min","Drama","tt0111797","tt0107156","tt1127896"
"263","tt0110889","Priest","1994",7.2,"7889","R","98 min","Drama","tt0113729","tt0129332","tt0120520"
"264","tt0110932","Quiz Show","1994",7.5,"52522","PG-13","133 min","Drama","tt0968264","tt0119314","tt0146984"
"265","tt0114129","Picture Bride","1994",6.8,"910","PG-13","94 min","Drama|Romance","tt0120834","tt0112346","tt0113347"
"266","tt0110963","Queen Margot","1994",7.5,"13262","R","159 min","Drama|Romance","tt0094828","tt0256103","tt0113987"
"267","tt0114214","The Quick and the Dead","1995",6.4,"67440","R","107 min","Action|Thriller|Western","tt0120324","tt0099365","tt0758774"
"268","tt0114296","Roommates","1995",6.4,"1427","PG","108 min","Comedy|Drama","tt0078902","tt0074923","tt0085461"
"269","tt0110907","Ready to Wear","1994",5,"12314","R","133 min","Comedy","tt0108122","tt0105151","tt0073440"
"270","tt0111495","Three Colors: Red","1994",8.1,"62480","R","99 min","Drama","tt0108394","tt0111507","tt0101765"
"271","tt0108394","Three Colors: Blue","1993",8,"60746","R","98 min","Drama","tt0111495","tt0101765","tt0111507"
"272","tt0111507","Three Colors: White","1994",7.7,"43217","R","91 min","Comedy|Drama","tt0111495","tt0108394","tt0101765"
"273","tt0110769","Red Firecracker, Green Firecracker","1994",6.9,"429","R","111 min","Drama","tt0114885","tt0113627","tt0114057"
"274","tt0114571","Stuart Saves His Family","1995",5.3,"2254","PG-13","95 min","Comedy","tt0117108","tt0230030","tt0090856"
"275","tt0111333","The Swan Princess","1994",6.4,"17136","G","90 min","Animation|Children","tt0160429","tt0082406","tt0088814"
"276","tt0111112","The Secret of Roan Inish","1994",7.5,"6015","PG","103 min","Children|Drama|Fantasy|Mystery","tt0095082","tt0113419","tt0113089"
"277","tt0111255","The Specialist","1994",5.4,"48841","R","110 min","Action|Drama|Thriller","tt0108171","tt0112641","tt0208988"
"278","tt0111282","Stargate","1994",7,"145825","PG-13","121 min","Action|Adventure|Sci-Fi","tt0116629","tt0319262","tt1190080"
"279","tt0111070","The Santa Clause","1994",6.4,"63381","PG","97 min","Comedy|Drama|Fantasy","tt0119432","tt0279889","tt0452681"
"280","tt0111161","The Shawshank Redemption","1994",9.3,"1642589","R","142 min","Crime|Drama","tt0120689","tt0114369","tt0119468"
"281","tt0111149","Shallow Grave","1994",7.4,"44791","R","92 min","Comedy|Drama|Thriller","tt0117951","tt0119535","tt0163978"
"282","tt0108260","Suture","1993",6.7,"1275","NOT RATED","96 min","Film-Noir|Thriller","tt0250323","tt0387059","tt1086216"
"283","tt0106966","Strawberry and Chocolate","1993",7.4,"4095","R","108 min","Drama","tt0114885","tt0113537","tt0115639"
"284","tt0114594","Swimming with Sharks","1994",7.1,"18874","R","93 min","Comedy|Drama","tt0110955","tt0208092","tt0098282"
"285","tt0111309","The Sum of Us","1994",7.4,"4205","R","100 min","Comedy|Drama","tt0134618","tt0114885","tt0114681"
"286","tt0113936","Senior Trip","1995",5.5,"4563","R","91 min","Comedy","tt0116768","tt0130121","tt0078446"
"287","tt0110081","To Live","1994",8.3,"11398","NOT RATED","125 min","Drama","tt0093206","tt0115012","tt0101640"
"288","tt0114614","Tank Girl","1995",5.2,"24273","R","104 min","Action|Comedy|Sci-Fi","tt0101917","tt0113481","tt0119013"
"289","tt0114608","Tales from the Crypt: Demon Knight","1995",6.7,"16347","R","92 min","Horror|Thriller","tt0111323","tt0115783","tt0166110"
"290","tt0111280","Star Trek: Generations","1994",6.6,"58600","PG","118 min","Adventure|Drama|Sci-Fi","tt0120844","tt0117731","tt0253754"
"291","tt0114609","Tales from the Hood","1995",6.1,"4472","R","98 min","Action|Crime|Horror","tt0106880","tt1333125","tt0113690"
"292","tt0111454","Tom & Viv","1994",6.5,"1244","PG-13","115 min","Drama","tt0120514","tt0102555","tt0116621"
"293","tt0114852","Village of the Damned","1995",5.6,"21103","R","99 min","Horror|Sci-Fi","tt0077651","tt0084787","tt0120877"
"294","tt0114694","Tommy Boy","1995",7,"61657","PG-13","97 min","Comedy","tt0110622","tt0117119","tt0144528"
"295","tt0111590","Vanya on 42nd Street","1994",7.5,"3339","PG","119 min","Drama","tt0082783","tt0080388","tt0104237"
"296","tt0114788","The Underneath","1995",6.2,"2494","R","99 min","Mystery|Thriller","tt0181865","tt2053463","tt0098724"
"297","tt0114888","The Walking Dead","1995",4.7,"595","R","88 min","Drama|War","tt0937375","tt0114279","tt0113107"
"298","tt0108550","What's Eating Gilbert Grape","1993",7.8,"166885","PG-13","118 min","Drama","tt0124315","tt0241303","tt0989757"
"299","tt0114857","Virtuosity","1995",5.5,"23232","R","106 min","Action|Sci-Fi|Thriller","tt0104692","tt0113481","tt0113492"
"300","tt0114924","While You Were Sleeping","1995",6.6,"69909","PG","103 min","Comedy|Romance","tt0117333","tt0106611","tt0219854"
"301","tt0111667","The War","1994",6.7,"10094","PG-13","126 min","Adventure|Drama|War","tt0118055","tt0101921","tt0119994"
"302","tt0109655","Double Happiness","1994",7.2,"920","PG-13","87 min","Drama","tt0328589","tt0112346","tt0114168"
"303","tt0110598","Muriel's Wedding","1994",7.2,"27429","R","106 min","Comedy","tt0119738","tt1093908","tt0114885"
"304","tt0112435","The Baby-Sitters Club","1995",5.7,"4235","PG","94 min","Children","tt0110006","tt0111070","tt0116493"
"305","tt0109040","Ace Ventura: Pet Detective","1994",6.9,"211429","PG-13","86 min","Comedy","tt0119528","tt0315327","tt0117218"
"306","tt0109045","The Adventures of Priscilla, Queen of the Desert","1994",7.5,"35733","R","104 min","Comedy|Drama","tt0120491","tt0120662","tt0808244"
"307","tt0106339","Backbeat","1994",6.7,"4738","R","100 min","Drama|Musical","tt0120520","tt0113243","tt0109771"
"308","tt0104779","Bitter Moon","1992",7.1,"25247","R","139 min","Drama|Film-Noir|Romance","tt0109579","tt0071315","tt0142688"
"309","tt0109348","Bullets Over Broadway","1994",7.5,"28773","R","98 min","Comedy","tt0113819","tt0116242","tt0079522"
"310","tt0109444","Clear and Present Danger","1994",6.9,"68117","PG-13","141 min","Action|Crime|Drama|Thriller","tt0105112","tt0944835","tt0120053"
"311","tt0109446","The Client","1994",6.7,"44717","PG-13","119 min","Drama|Mystery|Thriller","tt0134273","tt0112462","tt0117913"
"312","tt0109484","Corrina, Corrina","1994",6.5,"9774","PG","115 min","Comedy|Drama|Romance","tt0111590","tt0114924","tt0110167"
"313","tt0109504","Crooklyn","1994",6.9,"5867","PG-13","115 min","Comedy|Drama","tt0112688","tt0116414","tt0104797"
"314","tt0109506","The Crow","1994",7.6,"133831","R","102 min","Action|Crime|Fantasy|Thriller","tt0118929","tt0280696","tt0105219"
"315","tt0109450","Cobb","1994",6.4,"5841","R","128 min","Drama","tt0096943","tt0105812","tt0117918"
"316","tt0109813","The Flintstones","1994",4.8,"59593","PG","91 min","Children|Comedy|Fantasy","tt0116705","tt0158622","tt0281373"
"317","tt0109830","Forrest Gump","1994",8.8,"1198932","PG-13","142 min","Comedy|Drama|Romance|War","tt0162222","tt0161081","tt0118884"
"318","tt0109831","Four Weddings and a Funeral","1994",7.1,"105572","R","117 min","Comedy|Romance","tt0120797","tt0484740","tt0111201"
"319","tt0113305","Higher Learning","1995",6.5,"14432","R","127 min","Drama","tt0107840","tt0255819","tt0101507"
"320","tt0110093","I Love Trouble","1994",5.2,"9477","PG","123 min","Action|Comedy","tt0092605","tt0113041","tt0101862"
"321","tt0110167","It Could Happen to You","1994",6.3,"27177","PG","101 min","Comedy|Drama|Romance","tt0104438","tt0117765","tt0093565"
"322","tt0110213","The Jungle Book","1994",6,"12390","PG","111 min","Adventure|Children|Romance","tt0106223","tt0093779","tt0118956"
"323","tt0107472","The Wonderful, Horrible Life of Leni Riefenstahl","1993",8.1,"1235","N/A","180 min","Documentary","tt0455507","tt1262986","tt0113270"
"324","tt0110357","The Lion King","1994",8.5,"621223","G","89 min","Adventure|Animation|Children|Drama|Musical|IMAX","tt0112453","tt0164912","tt0243585"
"325","tt0107426","Little Buddha","1993",6,"12114","PG","123 min","Drama","tt0093389","tt0117737","tt0100594"
"326","tt0111686","New Nightmare","1994",6.4,"37051","R","112 min","Drama|Horror|Mystery|Thriller","tt0114825","tt0087800","tt0117571"
"327","tt0110475","The Mask","1994",6.9,"259189","PG-13","101 min","Action|Comedy|Crime|Fantasy","tt0181316","tt0277296","tt0106292"
"328","tt0110478","Maverick","1994",7,"80626","PG","127 min","Adventure|Comedy|Western","tt0089218","tt0078346","tt0118883"
"329","tt0110588","Mrs. Parker and the Vicious Circle","1994",6.4,"3596","R","125 min","Drama","tt0314630","tt0118566","tt0087054"
"330","tt0110622","Naked Gun 33 1/3: The Final Insult","1994",6.4,"75015","PG-13","83 min","Action|Comedy","tt0102510","tt0095705","tt0398165"
"331","tt0110771","The Paper","1994",6.6,"10326","R","112 min","Comedy|Drama","tt0091159","tt0084412","tt0131369"
"332","tt0110950","Reality Bites","1994",6.6,"35333","PG-13","99 min","Comedy|Drama|Romance","tt0115798","tt0100140","tt0196229"
"333","tt0105226","Red Rock West","1993",7,"15285","R","98 min","Thriller","tt0110308","tt0128442","tt0097662"
"334","tt0110989","Ri¢hie Ri¢h","1994",5.2,"48224","PG","95 min","Children|Comedy","tt0120764","tt0109783","tt0109891"
"335","tt0111054","Safe Passage","1994",6.4,"1013","PG-13","98 min","Drama","tt0806165","tt0109446","tt0107501"
"336","tt0110997","The River Wild","1994",6.3,"31906","PG-13","111 min","Action|Thriller","tt0106977","tt0111143","tt0119488"
"337","tt0111257","Speed","1994",7.2,"255079","R","116 min","Action|Romance|Thriller","tt0120179","tt0102685","tt2911666"
"338","tt0111256","Speechless","1994",5.7,"4011","PG-13","99 min","Comedy|Romance","tt0107091","tt0101587","tt0180052"
"339","tt0111438","Timecop","1994",5.8,"43623","R","99 min","Action|Sci-Fi|Thriller","tt0114576","tt0082869","tt0091875"
"340","tt0111503","True Lies","1994",7.2,"186707","R","141 min","Action|Adventure|Comedy|Romance|Thriller","tt0103064","tt0088247","tt0090605"
"341","tt0111693","When a Man Loves a Woman","1994",6.5,"16382","R","126 min","Drama|Romance","tt0225071","tt0103251","tt0139462"
"342","tt0111742","Wolf","1994",6.2,"42703","R","125 min","Drama|Horror|Romance|Thriller","tt0096463","tt0091188","tt0066892"
"343","tt0111756","Wyatt Earp","1994",6.6,"34332","PG-13","191 min","Western","tt0090022","tt0113117","tt0101969"
"344","tt0112443","Bad Company","1995",5.4,"2189","R","108 min","Action|Crime|Drama","tt0188055","tt0098160","tt0116260"
"345","tt0110455","A Man of No Importance","1994",6.9,"730","R","99 min","Drama","tt0111201","tt0115744","tt0340012"
"346","tt0111048","S.F.W.","1994",5.9,"4015","R","96 min","Drama","tt0116361","tt0126886","tt0242508"
"347","tt0110399","A Low Down Dirty Shame","1994",5.8,"3817","R","100 min","Action|Comedy","tt0095348","tt0116421","tt0175142"
"348","tt0112570","Boys Life: Three Stories of Love, Lust, and Liberation","1994",7.3,"410","N/A","91 min","Drama","tt0206226","tt0110299","tt0106473"
"349","tt0109454","Colonel Chabert","1994",7,"1408","N/A","110 min","Drama|Romance|War","tt0082370","tt0105682","tt0420555"
"350","tt0059170","Faster, Pussycat! Kill! Kill!","1965",6.8,"10255","TV-14","83 min","Action|Crime|Drama","tt0112760","tt0113845","tt0117110"
"351","tt0110186","Jason's Lyric","1994",6.6,"2507","R","119 min","Crime|Drama","tt0102065","tt0117603","tt0116361"
"352","tt0108069","The Secret Adventures of Tom Thumb","1993",7.4,"1169","UNRATED","60 min","Adventure|Animation","tt0104361","tt0107692","tt0093207"
"353","tt0111301","Street Fighter","1994",3.8,"51959","PG-13","102 min","Action|Adventure|Fantasy","tt0112760","tt0107362","tt0117420"
"354","tt0113014","Fall Time","1995",5.5,"1440","R","88 min","Drama","tt0114681","tt0114814","tt0115734"
"355","tt0109339","Brother Minister: The Assassination of Malcolm X","1994",7.2,"80","N/A","115 min","Documentary","tt0112646","tt0107472","tt0109934"
"356","tt0110027","Highlander: The Final Dimension","1994",4.3,"15738","PG-13","99 min","Action|Fantasy","tt0113855","tt0112462","tt0113071"
"357","tt0113409","In the Mouth of Madness","1994",7.2,"42068","R","95 min","Horror|Thriller","tt0080749","tt0114852","tt0075005"
"358","tt0109021","8 Seconds","1994",6.5,"3755","PG-13","105 min","Drama","tt0100507","tt0075148","tt0095169"
"359","tt0109035","Above the Rim","1994",6.6,"10058","R","96 min","Crime|Drama","tt0119225","tt0118750","tt0385002"
"360","tt0106220","Addams Family Values","1993",6.6,"55466","PG-13","94 min","Children|Comedy|Fantasy","tt0101272","tt0119654","tt0120891"
"361","tt0106226","The Age of Innocence","1993",7.2,"35348","PG","139 min","Drama","tt0097965","tt0071115","tt0217505"
"362","tt0109068","Airheads","1994",6,"37029","PG-13","92 min","Comedy","tt0117979","tt0097493","tt0490084"
"363","tt0109067","The Air Up There","1994",5.5,"7288","PG","107 min","Comedy","tt0116756","tt0104040","tt0112499"
"364","tt0106292","Another Stakeout","1993",5.5,"10654","PG-13","108 min","Comedy|Thriller","tt0099141","tt0094025","tt0102004"
"365","tt0109198","Bad Girls","1994",5,"9397","R","99 min","Western","tt0105699","tt0094608","tt0097567"
