"id","imdbID","r1","r2","r3"
"1962","tt0051622","tt0042897","tt0031951","tt0034786"
"1963","tt0091064","tt0085407","tt0120907","tt0081455"
"1964","tt0097368","tt0091064","tt0114194","tt0114508"
"1965","tt0091875","tt0114576","tt0111438","tt0095897"
"1966","tt0090660","tt0102915","tt0399327","tt0110475"
"1967","tt0072271","tt0089489","tt0082427","tt0084516"
"1968","tt0092076","tt0084516","tt0089489","tt0072271"
"1969","tt0099994","tt0098385","tt0107899","tt0110916"
"1970","tt0110978","tt0101917","tt0138510","tt0097390"
"1971","tt0091877","tt0080339","tt0088286","tt0120741"
"1972","tt0090917","tt0114825","tt0111686","tt0087800"
"1973","tt0091605","tt0107497","tt0119210","tt0067309"
"1974","tt0091306","tt0113851","tt0110971","tt0117372"
"1975","tt0091738","tt0116669","tt0481797","tt0119978"
"1976","tt0090555","tt0092493","tt0231402","tt0101786"
"1977","tt0092493","tt0090555","tt0231402","tt0110478"
"1978","tt0092105","tt0098519","tt0103184","tt0088000"
"1979","tt0091991","tt0115676","tt0091223","tt0139414"
"1980","tt0090863","tt0081398","tt0112641","tt0075314"
"1981","tt0090567","tt0122690","tt0184858","tt0060955"
"1982","tt0091187","tt0118548","tt0309377","tt0100514"
"1983","tt0091055","tt0089421","tt0068408","tt0054953"
"1984","tt0092086","tt0090056","tt0117768","tt0102603"
"1985","tt0120683","tt0107057","tt0100442","tt0292963"
"1986","tt0151691","tt0110296","tt0212826","tt0099768"
"1987","tt0149151","tt0108551","tt0116731","tt0115951"
"1988","tt0112922","tt0488604","tt0113845","tt0112442"
"1989","tt0160862","tt0204175","tt0234829","tt0339034"
"1990","tt0054167","tt0033627","tt0037800","tt0040725"
"1991","tt0152548","tt0120722","tt0164810","tt0114885"
"1992","tt0120784","tt3569230","tt0304711","tt0398712"
"1993","tt0145893","tt0114168","tt0116669","tt0101775"
"1994","tt0138987","tt0114885","tt0113819","tt0118002"
"1995","tt0070544","tt0118040","tt0110678","tt0088846"
"1996","tt0124298","tt0160236","tt0109951","tt0117104"
"1997","tt0139462","tt0111693","tt0225071","tt0103251"
"1998","tt0120764","tt0110989","tt0109783","tt0109127"
"1999","tt0119207","tt0112346","tt0114011","tt0113347"
"2000","tt0155776","tt0113161","tt0112887","tt0111127"
"2001","tt0132477","tt0113497","tt0097523","tt0102803"
"2002","tt0151804","tt0387808","tt1225822","tt0115641"
"2003","tt0137338","tt0118842","tt0434139","tt0114885"
"2004","tt0134273","tt1674784","tt0109446","tt0117913"
"2005","tt0123209","tt0087265","tt0091653","tt0101912"
"2006","tt0120618","tt0118566","tt0102469","tt0087054"
"2007","tt0070334","tt0116745","tt0066026","tt0071269"
"2008","tt0098084","tt0105128","tt0116367","tt0114825"
"2009","tt0105128","tt0098084","tt0114194","tt0114608"
"2010","tt0106557","tt0113690","tt0110604","tt0113303"
"2011","tt0109415","tt0113690","tt0110604","tt0113303"
"2012","tt0085333","tt0120877","tt0096256","tt0228333"
"2013","tt0084412","tt0110771","tt0091159","tt0117438"
"2014","tt0051744","tt0053363","tt0059297","tt0053559"
"2015","tt0065377","tt0038279","tt0055871","tt0039628"
"2016","tt0071110","tt0074899","tt0071455","tt0060490"
"2017","tt0075648","tt0081400","tt0071110","tt0072308"
"2018","tt0072308","tt0064110","tt0077413","tt0060177"
"2019","tt0080354","tt0085382","tt0088889","tt0100232"
"2020","tt0070909","tt0082677","tt0088024","tt0120657"
"2021","tt0074812","tt0048960","tt0102975","tt0098382"
"2022","tt0063442","tt0065462","tt0067065","tt0066817"
"2023","tt0065462","tt0063442","tt0067065","tt0070355"
"2024","tt0069768","tt0068408","tt0067065","tt0091055"
"2025","tt0068408","tt0069768","tt0091055","tt0075263"
"2026","tt0067065","tt0069768","tt0080736","tt0063442"
"2027","tt0077189","tt0110657","tt0116000","tt0092099"
"2028","tt0071455","tt0071110","tt0075648","tt0072308"
"2029","tt0078740","tt0071110","tt0075648","tt0072308"
"2030","tt0078856","tt0069113","tt0055608","tt0073901"
"2031","tt0122933","tt0289848","tt0400525","tt0085995"
"2032","tt0142192","tt0116287","tt0090670","tt0098994"
"2033","tt0139134","tt0253867","tt0250081","tt0433400"
"2034","tt0120735","tt0208092","tt0365686","tt0291502"
"2035","tt0157208","tt1753813","tt0111495","tt0106471"
"2036","tt0159696","tt0114614","tt0128445","tt0385056"
"2037","tt0120646","tt0087233","tt0113158","tt0083232"
"2038","tt0144814","tt0105156","tt0114852","tt0106452"
"2039","tt0131646","tt0114898","tt0111282","tt0116629"
"2040","tt0057129","tt0037549","tt0043456","tt0055614"
"2041","tt0094964","tt0107468","tt0278731","tt0399146"
"2042","tt0107626","tt0112896","tt0099700","tt0093220"
"2043","tt0054443","tt0092610","tt0052077","tt0047034"
"2044","tt0056931","tt0047573","tt0051622","tt0036931"
"2045","tt0118665","tt0085334","tt0100053","tt0088001"
"2046","tt0141098","tt0110950","tt0116493","tt0119528"
"2047","tt0160429","tt0111333","tt0082406","tt0088814"
"2048","tt0129332","tt0110889","tt1270761","tt0113303"
"2049","tt0139668","tt0118548","tt0119668","tt0309377"
"2050","tt0118682","tt0397044","tt0113158","tt0109771"
"2051","tt0118892","tt0114702","tt0117791","tt0120788"
"2052","tt0049408","tt0047574","tt0031580","tt0042327"
"2053","tt0131369","tt0091159","tt0098067","tt1578275"
"2054","tt0120757","tt0114576","tt0112401","tt0113010"
"2055","tt0122906","tt0115744","tt0119743","tt0183503"
"2056","tt0120613","tt0434139","tt1244754","tt0107822"
"2057","tt0133093","tt0234215","tt0242653","tt1371111"
"2058","tt0147800","tt0186975","tt0265087","tt1022603"
"2059","tt0120274","tt0090636","tt0210717","tt0203009"
"2060","tt0129280","tt0112606","tt0161083","tt0119190"
"2061","tt0120449","tt0903627","tt0254199","tt0304678"
"2062","tt0119665","tt0272338","tt0114885","tt0114681"
"2063","tt0154506","tt0209144","tt0278504","tt0107497"
"2064","tt0139239","tt0117802","tt0356910","tt0113845"
"2065","tt0151738","tt0120631","tt0119304","tt0208003"
"2066","tt0105399","tt0119013","tt0120724","tt0089374"
"2067","tt0126250","tt0420087","tt0110907","tt0108122"
"2068","tt0133363","tt0254455","tt1263750","tt0125659"
"2069","tt0119219","tt0112722","tt0114345","tt0087553"
"2070","tt0123964","tt0110955","tt0115639","tt0221027"
"2071","tt0143261","tt0111418","tt0114885","tt0113537"
"2072","tt0136244","tt0114474","tt0120001","tt0105150"
"2073","tt0110570","tt0118799","tt0255477","tt0090967"
"2074","tt0125659","tt0117883","tt0133363","tt0369702"
"2075","tt0133189","tt0115639","tt0113613","tt0115951"
"2076","tt0120836","tt0118750","tt0437863","tt0113228"
"2077","tt0120797","tt0109831","tt0484740","tt0119008"
"2078","tt0126886","tt0115906","tt0257360","tt0375063"
"2079","tt0120907","tt0085407","tt0091064","tt0081455"
"2080","tt0137494","tt0120483","tt0108185","tt0298814"
"2081","tt0138510","tt0110329","tt1864288","tt0101917"
"2082","tt0162973","tt0114885","tt0113537","tt0115639"
"2083","tt0115669","tt0110299","tt0106473","tt0113952"
"2084","tt0138874","tt0112346","tt0114168","tt0114011"
"2085","tt0155388","tt0120176","tt0096259","tt0120202"
"2086","tt0037913","tt0051818","tt0029870","tt0042281"
"2087","tt0087799","tt0103924","tt0090837","tt0096454"
"2088","tt0090837","tt0098193","tt0087799","tt0139414"
"2089","tt0089652","tt0114658","tt0110478","tt0108333"
"2090","tt0099422","tt0077663","tt0120317","tt0120483"
"2091","tt0120616","tt0209163","tt0338526","tt0859163"
"2092","tt0118826","tt0205873","tt0114885","tt0114681"
"2093","tt0120865","tt0138946","tt0093073","tt0114885"
"2094","tt0115005","tt0174480","tt0114885","tt0113277"
"2095","tt0140379","tt0102951","tt0117247","tt0098356"
"2096","tt0165078","tt1371630","tt0408664","tt1087578"
"2097","tt0115693","tt0300620","tt0113326","tt0163579"
"2098","tt0138414","tt0061495","tt0054698","tt0111357"
"2099","tt0120915","tt0121765","tt0121766","tt0076759"
"2100","tt0166252","tt0113347","tt0112346","tt0113321"
"2101","tt0023245","tt0026663","tt0103874","tt0026138"
"2102","tt0053085","tt0051554","tt0050280","tt0052905"
"2103","tt0037098","tt0027948","tt0037549","tt0036931"
"2104","tt0037099","tt0036931","tt0081178","tt0056993"
"2105","tt0032818","tt0049516","tt0016641","tt0055018"
"2106","tt0035096","tt0038166","tt0034398","tt0040068"
"2107","tt0082766","tt0064573","tt0113987","tt0112641"
"2108","tt0078346","tt0081573","tt0110478","tt0089218"
"2109","tt0081573","tt0078346","tt0086393","tt0110478"
"2110","tt0086393","tt0081573","tt0098194","tt0072281"
"2111","tt0094074","tt0078346","tt0081573","tt0086393"
"2112","tt0021814","tt0026685","tt0035899","tt0022913"
"2113","tt0036931","tt0034786","tt0037099","tt0031951"
"2114","tt0021884","tt0026138","tt0024184","tt0023293"
"2115","tt0031951","tt0034786","tt0035899","tt0037576"
"2116","tt0034786","tt0036931","tt0031951","tt0034398"
"2117","tt0035899","tt0031951","tt0035317","tt0021814"
"2118","tt0050280","tt0052905","tt0051554","tt0053085"
"2119","tt0034398","tt0034786","tt0035096","tt0036931"
"2120","tt0089308","tt0097100","tt0093227","tt0113690"
"2121","tt0048696","tt0045920","tt0046876","tt0050539"
"2122","tt0073629","tt0083067","tt0368222","tt0116242"
"2123","tt0084156","tt0095253","tt0095360","tt0087042"
"2124","tt0044121","tt0032599","tt0029947","tt0036241"
"2125","tt0045920","tt0046876","tt0048696","tt0050539"
"2126","tt0046534","tt0035608","tt0058530","tt0116839"
"2127","tt0048215","tt0045546","tt0047573","tt0051622"
"2128","tt0049366","tt0062824","tt0041178","tt0051866"
"2129","tt0049169","tt0050177","tt0116839","tt0114367"
"2130","tt0049370","tt0050147","tt0057449","tt0055304"
"2131","tt0049516","tt0032818","tt0055018","tt0052722"
"2132","tt0084745","tt0090917","tt0068833","tt0114825"
"2133","tt0053183","tt0038235","tt0040109","tt0020629"
"2134","tt0052151","tt0045679","tt0043456","tt0060934"
"2135","tt0125439","tt1126618","tt0489327","tt0114117"
"2136","tt0139809","tt0114746","tt0123755","tt0160399"
"2137","tt0156794","tt0112445","tt0112288","tt0058450"
"2138","tt0126859","tt0113627","tt0109340","tt0220100"
"2139","tt0128278","tt0109635","tt0114924","tt0117333"
"2140","tt0186508","tt1440266","tt3674140","tt0093191"
"2141","tt0126261","tt0119338","tt0283877","tt0954947"
"2142","tt0141105","tt0114885","tt0113819","tt0118002"
"2143","tt0164085","tt0119657","tt0116905","tt0105107"
"2144","tt0145660","tt0295178","tt0118655","tt0212338"
"2145","tt0120802","tt0494834","tt0111495","tt0106471"
"2146","tt0120855","tt0211181","tt0113198","tt0423294"
"2147","tt0144214","tt0118880","tt0472399","tt1764651"
"2148","tt0184510","tt0115685","tt0080634","tt0109508"
"2149","tt0122541","tt0278500","tt0114057","tt0119738"
"2150","tt0120731","tt0114808","tt0213847","tt0095765"
"2151","tt0130827","tt0203632","tt0246677","tt0396171"
"2152","tt0120370","tt0112373","tt0108515","tt0118147"
"2153","tt0142342","tt0116483","tt0762107","tt0960144"
"2154","tt0139898","tt0304229","tt0783238","tt1152836"
"2155","tt0119038","tt0243493","tt0098471","tt0449851"
"2156","tt0119743","tt0212380","tt0114885","tt0113537"
"2157","tt0120554","tt0058898","tt0079944","tt0051418"
"2158","tt0099052","tt0112896","tt0112715","tt0099700"
"2159","tt0158983","tt1308667","tt0372588","tt0124819"
"2160","tt0120891","tt0120912","tt1409024","tt0119654"
"2161","tt0162677","tt0112688","tt0100168","tt0102175"
"2162","tt0149964","tt0108000","tt0114885","tt0113277"
"2163","tt0163651","tt0231775","tt0276751","tt1605630"
"2164","tt0137363","tt1691920","tt0116260","tt0113451"
"2165","tt0137439","tt0097106","tt0064612","tt0065772"
"2166","tt0158811","tt0104940","tt0079588","tt0082474"
"2167","tt0185937","tt0457275","tt0962711","tt2450186"
"2168","tt0120899","tt0082158","tt0110428","tt0111454"
"2169","tt0120663","tt0106918","tt0093058","tt0081505"
"2170","tt0139414","tt0091223","tt0082418","tt0083972"
"2171","tt0120878","tt0118163","tt0285879","tt0095690"
"2172","tt0087332","tt0097428","tt0083131","tt0079540"
"2173","tt0097428","tt0087332","tt0083131","tt0079540"
"2174","tt0157503","tt0120692","tt0144168","tt0204946"
"2175","tt0171363","tt0325703","tt0117998","tt0120179"
"2176","tt0141369","tt0101615","tt0116151","tt0110478"
"2177","tt0162710","tt0110064","tt0099800","tt0280720"
"2178","tt0149261","tt0106582","tt0116908","tt0099423"
"2179","tt0132347","tt0120789","tt0103893","tt0093560"
"2180","tt0163187","tt0100405","tt0091653","tt0087265"
"2181","tt0162830","tt0322659","tt0469263","tt0321442"
"2182","tt0049406","tt0048254","tt0050825","tt0066921"
"2183","tt0048254","tt0049406","tt0066921","tt0056193"
"2184","tt0054331","tt0050825","tt0072684","tt0066921"
"2185","tt0056193","tt0066921","tt0049406","tt0048254"
"2186","tt0072684","tt0066921","tt0054331","tt0112384"
"2187","tt0053198","tt0054389","tt0055032","tt0062695"
"2188","tt0055032","tt0053198","tt0082370","tt0070460"
"2189","tt0096378","tt0116151","tt0118691","tt0403508"
"2190","tt0091557","tt0082432","tt0106881","tt0097165"
"2191","tt0091129","tt0107362","tt0111094","tt0297181"
"2192","tt0090774","tt0061385","tt0063374","tt0098627"
"2193","tt0092585","tt0064757","tt0082247","tt0082250"
"2194","tt0090886","tt0097239","tt0092580","tt0116827"
"2195","tt0088939","tt0212720","tt0264464","tt0362227"
"2196","tt0091637","tt0117381","tt0116275","tt0103772"
"2197","tt0091530","tt0087553","tt0097336","tt0112384"
"2198","tt0091419","tt0327162","tt0119360","tt0131325"
"2199","tt0054033","tt0057449","tt0049370","tt0055304"
"2200","tt0092534","tt0078869","tt0089421","tt0072281"
"2201","tt0091554","tt0107057","tt0119783","tt0120683"
"2202","tt0093818","tt0107507","tt0070707","tt0075686"
"2203","tt0093690","tt0118577","tt0098282","tt0087635"
"2204","tt0092627","tt0119488","tt0099091","tt0104389"
"2205","tt0083967","tt0114702","tt0117791","tt0120788"
"2206","tt0089816","tt0108149","tt0094924","tt0100530"
"2207","tt0144168","tt0314786","tt0111418","tt1104733"
"2208","tt0129111","tt0114272","tt0117002","tt0114702"
"2209","tt0129167","tt0317705","tt1964418","tt1229238"
"2210","tt0167404","tt0217869","tt0286106","tt0368447"
"2211","tt0155267","tt0112864","tt0095016","tt0264395"
"2212","tt0063688","tt0078718","tt0102609","tt0061811"
"2213","tt0122515","tt0210065","tt0258816","tt0324554"
"2214","tt0168449","tt0348593","tt0116985","tt0242508"
"2215","tt0120709","tt0368222","tt2258345","tt0114885"
"2216","tt0138946","tt0498399","tt1103275","tt1951181"
"2217","tt0131325","tt0119360","tt0091419","tt0095031"
"2218","tt0120620","tt0105699","tt0097567","tt0119978"
"2219","tt0165710","tt0109402","tt0109045","tt0106880"
"2220","tt0168987","tt0114885","tt0113537","tt0115639"
"2221","tt0138487","tt0061495","tt0054698","tt0050105"
"2222","tt0015693","tt0109454","tt0108227","tt0115600"
"2223","tt0113965","tt0113305","tt0107057","tt0109374"
"2224","tt0077663","tt0099422","tt0118798","tt0107048"
"2225","tt0057449","tt0055304","tt0056943","tt0049370"
"2226","tt0053363","tt0051744","tt0053559","tt0059297"
"2227","tt0055304","tt0057449","tt0049370","tt0050147"
"2228","tt0091178","tt0076933","tt0088414","tt0084865"
"2229","tt0088889","tt0085382","tt0089370","tt0080354"
"2230","tt0066765","tt0084352","tt0071853","tt0079470"
"2231","tt0077394","tt0067128","tt0319531","tt0076210"
"2232","tt0082377","tt0094631","tt0113409","tt0119081"
"2233","tt0080339","tt0088286","tt0091877","tt0107144"
"2234","tt0083530","tt0106598","tt0070707","tt0088763"
"2235","tt0118604","tt0110604","tt0114825","tt0109592"
"2236","tt0089670","tt0112697","tt0120770","tt0217630"
"2237","tt0085995","tt0080487","tt0122933","tt0289848"
"2238","tt0095188","tt0070735","tt0084917","tt0076723"
"2239","tt0094737","tt0104694","tt0117372","tt0110971"
"2240","tt0100419","tt0102719","tt0810913","tt0116483"
"2241","tt0102719","tt0109813","tt0116705","tt0100419"
"2242","tt0104740","tt0095489","tt0115509","tt0095776"
"2243","tt0119843","tt0110367","tt0087751","tt0079596"
"2244","tt0096244","tt0084489","tt0279331","tt0113305"
"2245","tt0107798","tt0104006","tt0118972","tt0067309"
"2246","tt0085334","tt0118665","tt0088001","tt0093148"
"2247","tt0130121","tt0113986","tt0113936","tt0116768"
"2248","tt0133046","tt0951216","tt0110428","tt0106873"
"2249","tt0176269","tt0111438","tt0119013","tt0105698"
"2250","tt0105698","tt0120685","tt0111282","tt0116629"
"2251","tt0188863","tt0116422","tt0114885","tt0113101"
"2252","tt0156887","tt0851578","tt0291350","tt0388473"
"2253","tt0160401","tt0112362","tt0181984","tt0222851"
"2254","tt0091278","tt0113438","tt0095382","tt0094074"
"2255","tt0095382","tt0113438","tt0094074","tt0091278"
"2256","tt0103617","tt0090264","tt0082398","tt0097742"
"2257","tt0113438","tt0091278","tt0095382","tt0094074"
"2258","tt0073802","tt0106918","tt0156934","tt0099747"
"2259","tt0104839","tt0107362","tt0099810","tt0112864"
"2260","tt0120657","tt0112864","tt0107362","tt0095016"
"2261","tt0138304","tt0118971","tt0246578","tt0160399"
"2262","tt0160236","tt0124298","tt0116313","tt0110366"
"2263","tt0164108","tt0117091","tt0433116","tt0101698"
"2264","tt0169145","tt0114885","tt0113277","tt0113987"
"2265","tt0144286","tt0104027","tt0118100","tt0113305"
"2266","tt0119586","tt0107002","tt0091288","tt0091480"
"2267","tt0120747","tt0242527","tt0114885","tt0113819"
"2268","tt0163579","tt0115693","tt0091431","tt0120188"
"2269","tt0125971","tt0115530","tt0114885","tt0113537"
"2270","tt0126810","tt0109913","tt0109831","tt0114266"
"2271","tt0145531","tt0119791","tt0109287","tt0146675"
"2272","tt0164181","tt0117965","tt0363988","tt3045616"
"2273","tt0118843","tt0097223","tt0106307","tt0118002"
"2274","tt0151582","tt0112722","tt0114369","tt0114814"
"2275","tt0097050","tt0109279","tt0057180","tt0112453"
"2276","tt0031762","tt0032599","tt0029947","tt0036241"
"2277","tt0045251","tt0035015","tt0057427","tt0038991"
"2278","tt0079285","tt0086973","tt0087175","tt0448134"
"2279","tt0088146","tt0061811","tt0063688","tt0093565"
"2280","tt0059297","tt0058620","tt0051744","tt0053363"
"2281","tt0063823","tt0114709","tt0113198","tt0110763"
"2282","tt0169547","tt0257044","tt0418763","tt0959337"
"2283","tt0088178","tt0473692","tt2043931","tt0107818"
"2284","tt0181316","tt0399327","tt0110475","tt0208003"
"2285","tt0126916","tt0115742","tt0120324","tt0139462"
"2286","tt0080491","tt0035896","tt0083987","tt0053580"
"2287","tt0058182","tt0059260","tt0061789","tt0060438"
"2288","tt0127296","tt0112887","tt0119809","tt0120491"
"2289","tt0173390","tt0116442","tt0113101","tt0119908"
"2290","tt0077280","tt0108186","tt0120094","tt0083254"
"2291","tt0089175","tt0094862","tt0117894","tt0097390"
"2292","tt0097390","tt0085636","tt0089175","tt0101917"
"2293","tt0061385","tt0090774","tt0063374","tt0031593"
"2294","tt0068473","tt0089087","tt0082348","tt0236784"
"2295","tt0082348","tt0076009","tt0089087","tt0068473"
"2296","tt0125879","tt0114478","tt0377084","tt0114168"
"2297","tt0050814","tt0051516","tt0045152","tt0050419"
"2298","tt0108185","tt0112722","tt0137494","tt0115742"
"2299","tt0111419","tt0118617","tt0096787","tt0120913"
"2300","tt0073812","tt0066579","tt0066993","tt0096029"
"2301","tt0082511","tt0087298","tt0113690","tt0110604"
"2302","tt0099558","tt0127357","tt0091431","tt0089374"
"2303","tt0091431","tt0099558","tt0127357","tt0089374"
"2304","tt0150377","tt0111187","tt0116827","tt0097500"
"2305","tt0120716","tt0106379","tt0107614","tt0116669"
"2306","tt0140397","tt0085244","tt0285531","tt0113117"
"2307","tt0129884","tt0167427","tt0119632","tt0243655"
"2308","tt0160338","tt0328589","tt0115736","tt0104036"
"2309","tt0159421","tt0110647","tt0116552","tt0048960"
"2310","tt0168172","tt0329691","tt0112760","tt0110475"
"2311","tt0164114","tt0112346","tt0113347","tt0113321"
"2312","tt0134618","tt1790886","tt0111309","tt0117765"
"2313","tt0120188","tt0116324","tt0356721","tt0964517"
"2314","tt0162360","tt0239948","tt0110950","tt0116531"
"2315","tt0134033","tt0109890","tt0111323","tt0116320"
"2316","tt0194314","tt0348529","tt0304678","tt0243255"
"2317","tt0060095","tt0053434","tt0037101","tt0052415"
"2318","tt0106664","tt0095652","tt0083767","tt0077914"
"2319","tt0031397","tt0115509","tt0116683","tt0095776"
"2320","tt0095652","tt0077914","tt0106664","tt0083767"
"2321","tt0079714","tt0138703","tt0110823","tt0095863"
"2322","tt0086154","tt0054215","tt0092632","tt0091799"
"2323","tt0091799","tt0054215","tt0113690","tt0101492"
"2324","tt0056443","tt0055630","tt0089881","tt0047478"
"2325","tt0156934","tt0106918","tt0099747","tt0114319"
"2326","tt0167427","tt0129884","tt0120770","tt0151738"
"2327","tt0171804","tt0489281","tt1939659","tt0114702"
"2328","tt0165854","tt0454792","tt0120780","tt0181865"
"2329","tt0086200","tt0114681","tt0115734","tt0109093"
"2330","tt0100802","tt0093870","tt0120201","tt0103772"
"2331","tt0082089","tt0101969","tt0085244","tt0094606"
"2332","tt0091042","tt0090305","tt0096094","tt0088847"
"2333","tt0086617","tt0097165","tt0090329","tt0120382"
"2334","tt0037674","tt0030643","tt0031514","tt0046429"
"2335","tt0068699","tt0105695","tt0089767","tt0118548"
"2336","tt0061747","tt0070355","tt0065462","tt0060196"
"2337","tt0080179","tt0108148","tt0116704","tt0117786"
"2338","tt0065571","tt0117737","tt0100594","tt0074084"
"2339","tt0095270","tt0069089","tt0072979","tt0082926"
"2340","tt0037558","tt0048673","tt0047094","tt0059113"
"2341","tt0087980","tt0109823","tt0018578","tt0059113"
"2342","tt0082979","tt0118798","tt0113987","tt0114272"
"2343","tt0097223","tt0118843","tt0106307","tt0114787"
"2344","tt0077405","tt0069762","tt1595656","tt0120863"
"2345","tt0090636","tt0082088","tt0120274","tt0210717"
"2346","tt0033804","tt0034240","tt0035169","tt0037077"
"2347","tt0034240","tt0033804","tt0035169","tt0037077"
"2348","tt0035169","tt0032338","tt0033804","tt0034240"
"2349","tt0091214","tt0118040","tt0110678","tt0088846"
"2350","tt0046126","tt0039536","tt0038453","tt0037795"
"2351","tt0038559","tt0036723","tt0049815","tt0040525"
"2352","tt0052225","tt0048380","tt0050933","tt0048491"
"2353","tt0085549","tt0119558","tt0107211","tt0091635"
"2354","tt0104507","tt0181530","tt0120257","tt0112346"
"2355","tt0061578","tt0056687","tt0046719","tt0048966"
"2356","tt0087722","tt0094799","tt0089798","tt0081696"
"2357","tt0059260","tt0058182","tt0060438","tt0061789"
"2358","tt0058150","tt0066995","tt0070328","tt0071807"
"2359","tt0057076","tt0055928","tt0059800","tt0058150"
"2360","tt0055928","tt0057076","tt0059800","tt0058150"
"2361","tt0080453","tt0084737","tt0113443","tt0094744"
"2362","tt0058461","tt0059578","tt0060196","tt0087843"
"2363","tt0119256","tt1791528","tt0118749","tt0175880"
"2364","tt0104431","tt0099785","tt0241527","tt0295297"
"2365","tt0094008","tt0103074","tt0212985","tt0765429"
"2366","tt0137523","tt0114369","tt0119174","tt0258000"
"2367","tt0160916","tt0098635","tt0112346","tt0090103"
"2368","tt0119114","tt0114885","tt0113537","tt0115639"
"2369","tt0192194","tt0119237","tt2101441","tt0120728"
"2370","tt0203408","tt0113855","tt0112462","tt0116136"
"2371","tt0166896","tt0080678","tt0090756","tt0105665"
"2372","tt0048977","tt0056048","tt0041594","tt0023042"
"2373","tt0081633","tt0071853","tt0096764","tt0076221"
"2374","tt0061138","tt0283883","tt0113828","tt0889652"
"2375","tt0083946","tt0068182","tt0462504","tt0071691"
"2376","tt0078754","tt0068327","tt0071746","tt0065054"
"2377","tt0093206","tt0110081","tt0099902","tt0473444"
"2378","tt0097123","tt0378947","tt0158371","tt0091167"
"2379","tt0200469","tt0134983","tt0112634","tt0116654"
"2380","tt0168501","tt1111948","tt0113118","tt0120169"
"2381","tt0163988","tt0407887","tt0112641","tt0075314"
"2382","tt0142201","tt0114011","tt0113243","tt0111709"
"2383","tt0144640","tt0334965","tt0119141","tt0113228"
"2384","tt0172627","tt0218922","tt0123865","tt0114885"
"2385","tt0059319","tt0091278","tt0060445","tt0040427"
"2386","tt0067527","tt0060371","tt0109729","tt0110057"
"2387","tt0093870","tt0100802","tt0120201","tt0103772"
"2388","tt0100502","tt0113481","tt0113492","tt0114857"
"2389","tt0096438","tt0088763","tt0096874","tt0099088"
"2390","tt0081150","tt0094089","tt0102926","tt0095593"
"2391","tt0082398","tt0090264","tt0086034","tt0093428"
"2392","tt0097742","tt0093428","tt0090264","tt0082398"
"2393","tt0070328","tt0071807","tt0058150","tt0066995"
"2394","tt0091829","tt0111686","tt0113409","tt0075005"
"2395","tt0059800","tt0057076","tt0055928","tt0058150"
"2396","tt0185371","tt0295254","tt0382077","tt0113690"
"2397","tt0166943","tt0090917","tt0084745","tt0401711"
"2398","tt0120601","tt0268126","tt1798709","tt0111001"
"2399","tt0119698","tt0087544","tt0104652","tt0245429"
"2400","tt0170705","tt1320082","tt0102426","tt0075040"
"2401","tt0120596","tt0120654","tt0126250","tt0255798"
"2402","tt0145681","tt0258068","tt0944835","tt0112857"
"2403","tt0140352","tt0113277","tt0248667","tt0369339"
"2404","tt0181288","tt0379593","tt1503769","tt0109508"
"2405","tt0156729","tt0114885","tt0113537","tt0115639"
"2406","tt0200071","tt0456396","tt1186369","tt0117398"
"2407","tt0065088","tt0079100","tt0114319","tt0106918"
"2408","tt0099180","tt0107953","tt0089885","tt0116075"
"2409","tt0077355","tt0082677","tt0079240","tt0070909"
"2410","tt0083767","tt0106664","tt0095652","tt0077914"
"2411","tt0092796","tt0114825","tt0109592","tt0116365"
"2412","tt0089885","tt0112643","tt0099180","tt0120199"
"2413","tt0097240","tt0114681","tt0363589","tt0842929"
"2414","tt0106856","tt0117913","tt1674784","tt0134273"
"2415","tt0082427","tt0089489","tt0072271","tt0084516"
"2416","tt0017925","tt0015163","tt0015324","tt0019421"
"2417","tt0078087","tt0092546","tt0082533","tt0087363"
"2418","tt0093990","tt0114825","tt0109592","tt0116365"
"2419","tt0061407","tt0116684","tt0120857","tt0063518"
"2420","tt0082817","tt0099739","tt0112401","tt0090859"
"2421","tt0055630","tt0056443","tt0050613","tt0047478"
"2422","tt0100475","tt0112896","tt0099700","tt0093220"
"2423","tt0067525","tt0116839","tt0114367","tt0113481"
"2424","tt0094012","tt0075222","tt0076141","tt0107977"
"2425","tt0070608","tt0065421","tt0057546","tt0055254"
"2426","tt0048380","tt0024069","tt0045061","tt0052225"
"2427","tt0082484","tt0215750","tt0120102","tt0095800"
"2428","tt0065988","tt0061418","tt0098073","tt0064002"
"2429","tt0050371","tt0047296","tt0048028","tt0044081"
"2430","tt0086465","tt0080455","tt0109254","tt0082010"
"2431","tt0079540","tt0087332","tt0097428","tt0083131"
"2432","tt0087700","tt0095990","tt0113041","tt0114319"
"2433","tt0093516","tt0113819","tt0206420","tt0098356"
"2434","tt0104837","tt0100475","tt0092618","tt1400526"
"2435","tt0101669","tt0109836","tt0097499","tt0105130"
"2436","tt0105130","tt0109836","tt0107616","tt0101669"
"2437","tt0113416","tt0492481","tt0114885","tt0113537"
"2438","tt0083911","tt0114319","tt0112302","tt0114388"
"2439","tt0083254","tt0108186","tt0116168","tt0095188"
"2440","tt0061789","tt0058182","tt0060438","tt0059362"
"2441","tt0149691","tt0252076","tt0408985","tt0114478"
"2442","tt0120655","tt0113749","tt0109445","tt0118842"
"2443","tt0151137","tt0110413","tt0095250","tt0473753"
